City,Product ID,Order ID,First Name,Last Name,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Latitude,Longitude
Zanesville,Product1,387406098,Ivelisse,Nealy,928,109.28,35.84,101411.84,33259.52,68152.32,39.94011,-82.00718
Zanesville,Product1,754796206,Cynthia,Ponce,9826,47.45,31.79,466243.7,312368.54,153875.16,39.98543,-82.01905
Marion,Product1,400123631,Norbert,Byars,4329,47.45,31.79,205411.05,137618.91,67792.14,40.58854,-83.13044
Marion,Product1,304687201,Jody,Pool,2569,47.45,31.79,121899.05,81668.51,40230.54,40.56741,-83.12128
Marion,Product2,170098245,Elly,Banuelos,4705,421.89,364.69,1984992.45,1715866.45,269126,40.58107,-83.08672
Upper Sandusky,Product1,668280589,Anton,Lovett,7932,421.89,364.69,3346431.48,2892721.08,453710.4,40.83073,-83.28129
Loveland,Product1,291470563,Leonor,Croteau,1472,81.73,56.67,120306.56,83418.24,36888.32,39.2653,-84.26709
Milford,Product1,302216994,Hilton,Hawks,1579,9.33,6.92,14732.07,10926.68,3805.39,39.1743,-84.27786
Williamsburg,Product1,683381211,Jenifer,Mulligan,6542,205.7,117.11,1345689.4,766133.62,579555.78,39.05451,-84.05397
Cincinnati,Product1,588137042,Elvira,New,1675,651.21,524.96,1090776.75,879308,211468.75,39.07192,-84.31491
Cincinnati,Product1,589970815,Cira,Waters,4329,81.73,56.67,353809.17,245324.43,108484.74,39.19618,-84.38071
Bethel,Product2,432681357,Leandro,Leal,8884,255.28,159.42,2267907.52,1416287.28,851620.24,38.96378,-84.08484
Cincinnati,Product1,380379998,Clifford,Torrez,1749,668.27,502.54,1168804.23,878942.46,289861.77,39.2579,-84.34173
Cincinnati,Product1,767490565,Brendan,Bock,6368,109.28,35.84,695895.04,228229.12,467665.92,39.09598,-84.26351
Cincinnati,Product1,648749387,Shemeka,Chalmers,8215,154.06,90.93,1265602.9,746989.95,518612.95,39.28133,-84.49696
Cincinnati,Product2,949205291,Marta,Dumont,9794,9.33,6.92,91378.02,67774.48,23603.54,39.12821,-84.43095
Amelia,Product1,414219605,Muoi,Mcdonough,5641,421.89,364.69,2379881.49,2057216.29,322665.2,39.02698,-84.21614
Cincinnati,Product1,559466159,Mario,Novotny,7324,152.58,97.44,1117495.92,713650.56,403845.36,39.29132,-84.46669
Cincinnati,Product1,720931279,Lucius,Martin,8441,152.58,97.44,1287927.78,822491.04,465436.74,39.10009,-84.51148
Cincinnati,Product1,304913794,Bridgette,Sierra,9623,651.21,524.96,6266593.83,5051690.08,1214903.75,39.21725,-84.54398
Middletown,Product1,138025033,Criselda,Dortch,3529,152.58,97.44,538454.82,343865.76,194589.06,39.52743,-84.38197
Middletown,Product1,217188823,Marge,Silverman,9854,109.28,35.84,1076845.12,353167.36,723677.76,39.4989,-84.35564
Oxford,Product1,159641492,Nannie,Champion,320,421.89,364.69,135004.8,116700.8,18304,39.51056,-84.74278
Monroe,Product2,552931869,Grant,Kiefer,3682,421.89,364.69,1553398.98,1342788.58,210610.4,39.44596,-84.35976
Fairfield,Product2,704921281,Debbra,Bobo,727,152.58,97.44,110925.66,70838.88,40086.78,39.33804,-84.56011
Crescent Springs,Product1,893783557,Neil,Bowman,9271,152.58,97.44,1414569.18,903366.24,511202.94,39.05476,-84.58073
Bellevue,Product1,118005025,Alba,Begay,9164,651.21,524.96,5967688.44,4810733.44,1156955,39.10094,-84.48784
Fort Thomas,Product1,146384513,Parthenia,Yancey,7285,152.58,97.44,1111545.3,709850.4,401694.9,39.07551,-84.46246
Burlington,Product2,568033349,Jimmy,Bettis,2546,109.28,35.84,278226.88,91248.64,186978.24,39.01966,-84.69036
Florence,Product2,142375361,Clark,Deal,888,9.33,6.92,8285.04,6144.96,2140.08,38.98744,-84.64886
Cincinnati,Product1,849146878,Carlene,Mallory,286,47.45,31.79,13570.7,9091.94,4478.76,39.16378,-84.47227
Sidney,Product1,238396728,Armand,Beltran,5744,81.73,56.67,469457.12,325512.48,143944.64,40.28569,-84.15608
Sidney,Product1,880486238,Refugio,Cuellar,4299,152.58,97.44,655941.42,418894.56,237046.86,40.29676,-84.15794
Sidney,Product1,916089236,Norbert,Wilburn,17,437.2,263.33,7432.4,4476.61,2955.79,40.28303,-84.15903
Lima,Product1,806192052,Jada,Santos,8998,205.7,117.11,1850888.6,1053755.78,797132.82,40.74129,-84.1054
Lima,Product2,182093513,Rick,Arnold,4372,205.7,117.11,899320.4,512004.92,387315.48,40.74941,-84.14695
Lima,Product1,995404946,Arden,Willie,1299,9.33,6.92,12119.67,8989.08,3130.59,40.73071,-84.07292
Lima,Product1,768050181,Zane,Riddell,1971,47.45,31.79,93523.95,62658.09,30865.86,40.75634,-84.10863
Lima,Product1,242265546,Alexia,Churchill,614,9.33,6.92,5728.62,4248.88,1479.74,40.70565,-84.1497
St. Marys,Product2,230599868,Marcelene,Khan,8480,651.21,524.96,5522260.8,4451660.8,1070600,40.54287,-84.3885
Cridersville,Product1,265914475,Delma,Cummins,8857,437.2,263.33,3872280.4,2332313.81,1539966.59,40.65666,-84.13536
Findlay,Product1,851383197,Maritza,Osburn,2062,668.27,502.54,1377972.74,1036237.48,341735.26,41.05339,-83.61092
Bluffton,Product1,310492360,Johanna,Murry,444,81.73,56.67,36288.12,25161.48,11126.64,40.89257,-83.89283
Wapakoneta,Product1,637040793,Oliver,Troutman,3382,152.58,97.44,516025.56,329542.08,186483.48,40.58016,-84.20358
Celina,Product1,745139825,Sima,Pruitt,2288,47.45,31.79,108565.6,72735.52,35830.08,40.54895,-84.57244
Findlay,Product1,519213283,Deneen,Shultz,5603,668.27,502.54,3744316.81,2815731.62,928585.19,41.06355,-83.66435
Findlay,Product1,363997495,Jina,Grice,3802,154.06,90.93,585736.12,345715.86,240020.26,41.03923,-83.65373
Findlay,Product1,754541289,Gricelda,Pritchard,4390,81.73,56.67,358794.7,248781.3,110013.4,41.03705,-83.65035
Dayton,Product1,886205995,Jaleesa,Jaime,6902,668.27,502.54,4612399.54,3468531.08,1143868.46,39.76079,-84.19215
Dayton,Product1,924665439,Stewart,Bartholomew,7906,255.28,159.42,2018243.68,1260374.52,757869.16,39.76373,-84.16591
Dayton,Product1,655905950,Marion,Lowman,6001,668.27,502.54,4010288.27,3015742.54,994545.73,39.76289,-84.19452
Dayton,Product1,836226356,Benny,Warner,6816,47.45,31.79,323419.2,216680.64,106738.56,39.78293,-84.18886
Dayton,Product1,942237985,Agustina,Vieira,8013,668.27,502.54,5354847.51,4026853.02,1327994.49,39.79952,-84.21842
Dayton,Product1,520864665,Eusebio,Verdin,4284,205.7,117.11,881218.8,501699.24,379519.56,39.72397,-84.14932
Dayton,Product1,539342725,Clinton,Delossantos,2353,152.58,97.44,359020.74,229276.32,129744.42,39.70106,-84.1235
Dayton,Product2,235220992,Bridget,Redding,5974,255.28,159.42,1525042.72,952375.08,572667.64,39.8241,-84.2906
Dayton,Product1,266360795,Rasheeda,Hulsey,933,205.7,117.11,191918.1,109263.63,82654.47,39.7666,-84.12353
Dayton,Product1,460935962,Trevor,Galvan,49,255.28,159.42,12508.72,7811.58,4697.14,39.70556,-84.17035
Phillipsburg,Product1,267432820,Elane,Lay,8169,205.7,117.11,1680363.3,956671.59,723691.71,39.90475,-84.40157
Huber Heights,Product1,104650199,Sheron,Wooden,7174,205.7,117.11,1475691.8,840147.14,635544.66,39.84697,-84.11612
West Carrollton,Product1,911699426,Zenobia,Tejada,975,437.2,263.33,426270,256746.75,169523.25,39.6717,-84.25261
Dayton,Product1,998004329,Jeanne,Conti,514,255.28,159.42,131213.92,81941.88,49272.04,39.79142,-84.09622
Vandalia,Product1,993301236,Ida,Lugo,8764,81.73,56.67,716281.72,496655.88,219625.84,39.88963,-84.21269
Dayton,Product1,697638976,Melvin,Jensen,5731,154.06,90.93,882917.86,521119.83,361798.03,39.82002,-84.1982
Centerville,Product2,431378877,Daysi,Baskin,3451,437.2,263.33,1508777.2,908751.83,600025.37,39.65764,-84.15747
Dayton,Product1,585194766,John,Latham,990,154.06,90.93,152519.4,90020.7,62498.7,39.81552,-84.03061
Centerville,Product1,270072972,Charity,Soriano,9449,81.73,56.67,772266.77,535474.83,236791.94,39.61488,-84.16024
Englewood,Product2,467312324,Renay,Healy,6956,255.28,159.42,1775727.68,1108925.52,666802.16,39.86745,-84.29124
Springboro,Product1,878524148,Fernanda,Denning,3673,9.33,6.92,34269.09,25417.16,8851.93,39.56119,-84.247
Beavercreek,Product1,375632274,Alta,Westfall,6792,437.2,263.33,2969462.4,1788537.36,1180925.04,39.7224,-84.06528
Fairborn,Product1,150873029,Norberto,Esparza,5537,9.33,6.92,51660.21,38316.04,13344.17,39.78325,-83.99934
Xenia,Product1,566795241,Shad,Pointer,6162,154.06,90.93,949317.72,560310.66,389007.06,39.68333,-83.93496
Tipp City,Product1,706260240,Krista,Cromer,6954,81.73,56.67,568350.42,394083.18,174267.24,39.96162,-84.19393
Eaton,Product1,622441852,Ara,Carrillo,3231,109.28,35.84,353083.68,115799.04,237284.64,39.75879,-84.63648
Piqua,Product1,888826406,Bennett,Lam,2340,47.45,31.79,111033,74388.6,36644.4,40.14981,-84.23817
Miamisburg,Product1,349212729,Adaline,Byrnes,8662,421.89,364.69,3654411.18,3158944.78,495466.4,39.63858,-84.26494
Greenville,Product1,167712152,Morgan,Simons,8607,421.89,364.69,3631207.23,3138886.83,492320.4,40.11595,-84.62221
Troy,Product1,678748500,Wilson,Aaron,5619,9.33,6.92,52425.27,38883.48,13541.79,40.04487,-84.21522
Dayton,Product1,937058103,Natalya,Laporte,5171,668.27,502.54,3455624.17,2598634.34,856989.83,39.75592,-84.21375
Dayton,Product1,967689788,Ileen,Settles,9767,109.28,35.84,1067337.76,350049.28,717288.48,39.63091,-84.19601
Beavercreek,Product1,416004884,Margherita,Fay,3945,437.2,263.33,1724754,1038836.85,685917.15,39.76461,-84.05422
Milford,Product1,797677218,Arron,Guerrero,9270,255.28,159.42,2366445.6,1477823.4,888622.2,39.19667,-84.2318
Warren,Product1,548693120,Jaquelyn,Culbertson,9342,152.58,97.44,1425402.36,910284.48,515117.88,41.26564,-80.78282
Massillon,Product1,875351417,Mario,Allen,4791,9.33,6.92,44700.03,33153.72,11546.31,40.79638,-81.52347
Gahanna,Product1,804263436,Numbers,Brubaker,8278,152.58,97.44,1263057.24,806608.32,456448.92,40.05873,-82.86346
Westerville,Product1,332353007,Andrea,Dugas,9495,437.2,263.33,4151214,2500318.35,1650895.65,40.14872,-82.92273
Florence,Product2,876856458,Delbert,Boudreau,166,421.89,364.69,70033.74,60538.54,9495.2,39.01793,-84.63236
Lewis Center,Product1,325322616,Lucilla,Healy,9046,154.06,90.93,1393626.76,822552.78,571073.98,40.1628,-83.01949
Powell,Product1,685612809,Freeman,Mcmaster,6921,668.27,502.54,4625096.67,3478079.34,1147017.33,40.15861,-83.09483
Columbus,Product1,435900866,Rashad,Schrader,1608,47.45,31.79,76299.6,51118.32,25181.28,40.10051,-83.07966
Columbus,Product1,374673116,Laurinda,Dang,2956,255.28,159.42,754607.68,471245.52,283362.16,39.997,-83.00749
Parma,Product1,470728385,Alejandro,Scribner,7845,205.7,117.11,1613716.5,918727.95,694988.55,41.38452,-81.74364
Huntington,Product1,313178002,Lisandra,Halsey,5185,47.45,31.79,246028.25,164831.15,81197.1,38.4197,-82.44182
Barboursville,Product1,461445796,Hiram,Pickering,920,81.73,56.67,75191.6,52136.4,23055.2,38.41364,-82.30615
Milton,Product1,195268094,Danyelle,Trout,3023,81.73,56.67,247069.79,171313.41,75756.38,38.4348,-82.12833
Beckley,Product1,664693725,Herbert,Irby,6499,152.58,97.44,991617.42,633262.56,358354.86,37.77558,-81.19171
Beckley,Product2,840084016,America,Chang,8384,152.58,97.44,1279230.72,816936.96,462293.76,37.81259,-81.18572
Beaver,Product1,662112796,Scot,Hoyle,2745,437.2,263.33,1200114,722840.85,477273.15,37.74905,-81.13496
Oak Hill,Product1,591766393,Carol,Hardesty,5681,154.06,90.93,875214.86,516573.33,358641.53,37.97416,-81.14501
Buckhannon,Product1,260343635,Tera,Aviles,322,109.28,35.84,35188.16,11540.48,23647.68,38.9941,-80.22954
Charleston,Product1,719455850,Izola,Lundy,1829,421.89,364.69,771636.81,667018.01,104618.8,38.3498,-81.63671
South Charleston,Product1,391026866,Erasmo,Almeida,2394,437.2,263.33,1046656.8,630412.02,416244.78,38.367,-81.69544
Charleston,Product1,917293012,Roberto,Deluca,6241,81.73,56.67,510076.93,353677.47,156399.46,38.3412,-81.64256
Elkview,Product1,410803115,Darron,Hammer,4626,255.28,159.42,1180925.28,737476.92,443448.36,38.44131,-81.48471
Charleston,Product1,204418504,Jann,Tremblay,833,154.06,90.93,128331.98,75744.69,52587.29,38.29881,-81.60487
Charleston,Product1,801313006,Lahoma,Lachance,5180,81.73,56.67,423361.4,293550.6,129810.8,38.35043,-81.63753
Charleston,Product1,524972951,Janetta,Bowlin,17,421.89,364.69,7172.13,6199.73,972.4,38.34012,-81.61594
Clarksburg,Product1,469197165,Kim,Lorenzo,4723,47.45,31.79,224106.35,150144.17,73962.18,39.27896,-80.33813
Clarksburg,Product2,448096978,Annie,Mccracken,708,651.21,524.96,461056.68,371671.68,89385,39.27896,-80.33784
Bridgeport,Product2,346096217,Man,Leroy,6417,109.28,35.84,701249.76,229985.28,471264.48,39.29978,-80.27681
Logan,Product1,567931210,Zackary,Register,2321,9.33,6.92,21654.93,16061.32,5593.61,37.84285,-81.97699
Chapmanville,Product2,688650786,Malissa,Morey,5926,668.27,502.54,3960168.02,2978052.04,982115.98,37.94818,-82.05171
Saint Albans,Product1,803616273,Kayla,Plunkett,6768,255.28,159.42,1727735.04,1078954.56,648780.48,38.3886,-81.82979
Wayne,Product2,178501498,Kasey,Spruill,1415,152.58,97.44,215900.7,137877.6,78023.1,38.22371,-82.43259
Huntington,Product1,399292790,Lyman,Cavanaugh,8465,437.2,263.33,3700898,2229088.45,1471809.55,38.37642,-82.45459
Wheeling,Product2,422288978,Ethyl,Mcclellan,3548,651.21,524.96,2310493.08,1862558.08,447935,40.06854,-80.72262
Bellaire,Product1,624101388,Wilbur,Muncy,4324,154.06,90.93,666155.44,393181.32,272974.12,40.01427,-80.74451
Shadyside,Product1,551653850,Edison,Desjardins,5488,205.7,117.11,1128881.6,642699.68,486181.92,39.9739,-80.74627
Bellaire,Product1,272182691,Kris,Aguiar,3762,421.89,364.69,1587150.18,1371963.78,215186.4,40.01414,-80.74332
Steubenville,Product1,823236739,Micah,Murdock,2900,651.21,524.96,1888509,1522384,366125,40.36238,-80.6138
Steubenville,Product1,162677323,Latonia,Lockhart,8690,81.73,56.67,710233.7,492462.3,217771.4,40.36006,-80.6151
Wheeling,Product1,818678271,Michael,Cupp,3948,668.27,502.54,2638329.96,1984027.92,654302.04,40.07223,-80.68236
Wintersville,Product1,439725911,Manuel,Grant,3524,9.33,6.92,32878.92,24386.08,8492.84,40.37141,-80.68704
Scott Depot,Product1,344619071,Neil,Walters,9296,47.45,31.79,441095.2,295519.84,145575.36,38.45185,-81.93741
Columbus,Product1,572469079,Jamie,Basham,5177,255.28,159.42,1321584.56,825317.34,496267.22,40.06601,-83.02446
Rocky River,Product1,332699763,Marin,Hale,2108,47.45,31.79,100024.6,67013.32,33011.28,41.45943,-81.86106
Cleveland,Product3,255047452,Latrina,Wallin,3064,152.58,97.44,467505.12,298556.16,168948.96,41.505,-81.69111
Columbus,Product1,139560973,Gus,Sterling,8048,437.2,263.33,3518585.6,2119279.84,1399305.76,40.14446,-82.99116
Columbus,Product1,306601655,Eugene,Orr,9098,109.28,35.84,994229.44,326072.32,668157.12,40.0796,-82.97585
Columbus,Product1,246843326,Dorothea,Welsh,5280,47.45,31.79,250536,167851.2,82684.8,40.05378,-83.04186
Dayton,Product1,871272313,Sheree,Diggs,7694,651.21,524.96,5010409.74,4039042.24,971367.5,39.63295,-84.11038
Chicago,Product1,461187446,Laquita,Irving,4469,9.33,6.92,41695.77,30925.48,10770.29,41.88187,-87.62948
Chicago,Product2,518200051,Will,Nunn,5766,437.2,263.33,2520895.2,1518360.78,1002534.42,41.90242,-87.6314
Chicago,Product1,814233958,Cristopher,Sands,8777,47.45,31.79,416468.65,279020.83,137447.82,41.88686,-87.62694
Oak Brook,Product1,741525495,Young,Mann,2727,437.2,263.33,1192244.4,718100.91,474143.49,41.84634,-87.97138
Elmhurst,Product1,662623488,Omega,Keeney,3870,421.89,364.69,1632714.3,1411350.3,221364,41.90178,-87.93988
Niles,Product1,560389268,Michale,Dozier,492,154.06,90.93,75797.52,44737.56,31059.96,42.05471,-87.83853
Chicago,Product1,487996661,Loyd,Loftus,7911,9.33,6.92,73809.63,54744.12,19065.51,41.84436,-87.7214
Oak Park,Product1,118931996,Christoper,Williamson,3475,154.06,90.93,535358.5,315981.75,219376.75,41.89475,-87.78969
Chicago,Product1,996994102,Jeff,Soliz,1565,437.2,263.33,684218,412111.45,272106.55,41.78014,-87.68353
Oak Lawn,Product2,686294305,Dagmar,Gerald,8591,81.73,56.67,702142.43,486851.97,215290.46,41.70296,-87.74032
Antioch,Product2,421256434,Randal,Murdock,7995,255.28,159.42,2040963.6,1274562.9,766400.7,42.47727,-88.09744
Northbrook,Product1,156616818,Rickie,Dale,5252,9.33,6.92,49001.16,36343.84,12657.32,42.13821,-87.84854
Glenview,Product2,817424285,Frankie,Dorris,2866,154.06,90.93,441535.96,260605.38,180930.58,42.07262,-87.80107
Chicago,Product1,249040162,Tamekia,Noriega,5373,205.7,117.11,1105226.1,629232.03,475994.07,42.00926,-87.69006
Chicago,Product1,867138278,Garrett,Corbitt,4341,651.21,524.96,2826902.61,2278851.36,548051.25,41.74931,-87.74003
Chicago,Product1,207704961,Carleen,Tijerina,3368,47.45,31.79,159811.6,107068.72,52742.88,41.94268,-87.66867
Orland Park,Product1,377039039,Meggan,Maxfield,3085,154.06,90.93,475275.1,280519.05,194756.05,41.61522,-87.85346
Chicago,Product1,401751840,Teddy,Leblanc,6152,205.7,117.11,1265466.4,720460.72,545005.68,41.74112,-87.70216
Chicago,Product1,278767192,Devin,Garvin,2262,109.28,35.84,247191.36,81070.08,166121.28,41.81445,-87.70373
Worth,Product1,525321424,Jamison,Crockett,3138,668.27,502.54,2097031.26,1576970.52,520060.74,41.6902,-87.79017
Berwyn,Product1,828963363,Sarai,Slagle,7535,154.06,90.93,1160842.1,685157.55,475684.55,41.8507,-87.78754
Chicago,Product1,497554337,Efren,Lehmann,6240,109.28,35.84,681907.2,223641.6,458265.6,41.93757,-87.6487
Chicago,Product2,709268176,Major,Hetrick,7070,9.33,6.92,65963.1,48924.4,17038.7,41.9217,-87.6646
Bolingbrook,Product1,462591207,Lavonna,Keys,9873,152.58,97.44,1506422.34,962025.12,544397.22,41.70976,-88.0728
Mount Prospect,Product1,626322257,Caridad,Lam,1529,81.73,56.67,124965.17,86648.43,38316.74,42.06444,-87.9352
Arlington Hts.,Product1,789572656,Gigi,Cloud,950,154.06,90.93,146357,86383.5,59973.5,42.05121,-87.98146
Palatine,Product2,611766231,Torie,Cheung,4077,255.28,159.42,1040776.56,649955.34,390821.22,42.139,-88.01541
Oak Park,Product1,272639310,Elinor,Mccloud,8885,651.21,524.96,5786000.85,4664269.6,1121731.25,41.88865,-87.80247
Oak Park,Product1,922240722,Janeen,Mccallister,379,9.33,6.92,3536.07,2622.68,913.39,41.87964,-87.79888
Winnetka,Product1,630931794,Charlsie,Binkley,5593,255.28,159.42,1427781.04,891636.06,536144.98,42.1059,-87.73346
Winnetka,Product1,239386355,Sharie,Sandoval,8597,651.21,524.96,5598452.37,4513081.12,1085371.25,42.10705,-87.73605
Chicago,Product1,208590734,Antonio,Garcia,5488,109.28,35.84,599728.64,196689.92,403038.72,41.96874,-87.6751
Schiller Park,Product1,169843757,Christina,Henley,9397,81.73,56.67,768016.81,532527.99,235488.82,41.95413,-87.86025
Lansing,Product1,274756753,Carmen,Sheets,5484,205.7,117.11,1128058.8,642231.24,485827.56,41.56471,-87.54133
Naperville,Product1,745253551,Lyn,Shea,5942,81.73,56.67,485639.66,336733.14,148906.52,41.7528,-88.11933
Aurora,Product1,523570477,Merry,Forte,4994,205.7,117.11,1027265.8,584847.34,442418.46,41.75821,-88.20751
Downers Grove,Product1,422256362,Siobhan,Barkley,3896,152.58,97.44,594451.68,379626.24,214825.44,41.80861,-88.01473
Batavia,Product1,874172532,Khadijah,Medlin,5933,668.27,502.54,3964845.91,2981569.82,983276.09,41.85194,-88.31221
Batavia,Product2,582492816,Siu,Wyatt,1423,668.27,502.54,950948.21,715114.42,235833.79,41.84985,-88.34034
Bloomingdale,Product1,570703542,Salvatore,Shell,2715,81.73,56.67,221896.95,153859.05,68037.9,41.9535,-88.10883
Bloomingdale,Product1,132603538,Carrie,Canady,9188,437.2,263.33,4016993.6,2419476.04,1597517.56,41.95807,-88.08513
Wheaton,Product1,882304131,Clyde,Reilly,2254,205.7,117.11,463647.8,263965.94,199681.86,41.86611,-88.10631
Wheaton,Product1,904229152,Aurelio,Hofmann,355,255.28,159.42,90624.4,56594.1,34030.3,41.86621,-88.1028
Carol Stream,Product1,603114926,Danyell,Deyoung,3964,651.21,524.96,2581396.44,2080941.44,500455,41.89198,-88.10545
Warrenville,Product2,454010283,Noelia,Mcneil,587,152.58,97.44,89564.46,57197.28,32367.18,41.8313,-88.19943
Wheaton,Product1,552276551,Hugo,Nickerson,9759,421.89,364.69,4117224.51,3559009.71,558214.8,41.83945,-88.10177
St. Charles,Product1,163587558,Meggan,Mount,8048,152.58,97.44,1227963.84,784197.12,443766.72,41.9225,-88.28533
St. Charles,Product1,873929631,Rubi,Segura,4053,47.45,31.79,192314.85,128844.87,63469.98,41.90406,-88.34008
Elgin,Product2,739601600,Teodora,Cortez,3404,205.7,117.11,700202.8,398642.44,301560.36,42.02597,-88.33898
Chicago,Product2,137214791,Gary,Stidham,3761,437.2,263.33,1644309.2,990384.13,653925.07,41.77396,-87.58639
Chicago,Product1,413693034,Jonathan,Boothe,9817,9.33,6.92,91592.61,67933.64,23658.97,41.89283,-87.62411
Chicago,Product2,736272656,Perry,Graf,8296,9.33,6.92,77401.68,57408.32,19993.36,41.89843,-87.62395
Hinsdale,Product1,342502486,Velva,Murry,2952,255.28,159.42,753586.56,470607.84,282978.72,41.81739,-87.92061
Woodridge,Product1,790243852,Donte,Nix,9572,437.2,263.33,4184878.4,2520594.76,1664283.64,41.75106,-88.01255
Chicago,Product1,107670581,Kelley,Whelan,972,81.73,56.67,79441.56,55083.24,24358.32,41.98994,-87.73268
River Grove,Product1,443269002,Normand,Creighton,2003,668.27,502.54,1338544.81,1006587.62,331957.19,41.93692,-87.83586
Romeoville,Product2,415837943,Ulysses,Nagle,4543,255.28,159.42,1159737.04,724245.06,435491.98,41.6532,-88.08312
Crystal Lake,Product1,964488732,Lenny,Gilmer,2504,47.45,31.79,118814.8,79602.16,39212.64,42.22563,-88.31182
Chicago,Product1,398645198,Carol,Bui,6828,255.28,159.42,1743051.84,1088519.76,654532.08,41.9872,-87.77815
Barrington,Product1,248043668,Verona,Kellogg,488,9.33,6.92,4553.04,3376.96,1176.08,42.16154,-88.13796
Elgin,Product1,312732970,Linwood,Carbajal,3490,437.2,263.33,1525828,919021.7,606806.3,42.03726,-88.28477
Skokie,Product1,913074433,Toni,Muniz,7870,81.73,56.67,643215.1,445992.9,197222.2,42.04084,-87.73269
Skokie,Product1,639741885,Noelia,Bernhardt,2695,668.27,502.54,1800987.65,1354345.3,446642.35,42.02645,-87.75454
Arlington Hts.,Product1,403721654,Antony,Fuqua,9064,651.21,524.96,5902567.44,4758237.44,1144330,42.11184,-87.97903
Elgin,Product2,286312568,Darci,Thurman,5106,109.28,35.84,557983.68,182999.04,374984.64,42.04652,-88.25159
Hoffman Estates,Product2,889125955,Tracie,Soriano,983,9.33,6.92,9171.39,6802.36,2369.03,42.04647,-88.143
Elgin,Product1,184085643,Neville,Aguilera,3887,47.45,31.79,184438.15,123567.73,60870.42,42.03404,-88.31806
Evanston,Product1,263427960,Denny,Mcvay,3042,9.33,6.92,28381.86,21050.64,7331.22,42.04676,-87.68143
Evanston,Product1,589701735,Krystal,Erwin,4703,47.45,31.79,223157.35,149508.37,73648.98,42.05297,-87.70977
Glenview,Product1,245768296,Johnie,Kowalski,7155,154.06,90.93,1102299.3,650604.15,451695.15,42.10638,-87.84889
Highland Park,Product1,184801471,Sterling,Silvers,5717,47.45,31.79,271271.65,181743.43,89528.22,42.1861,-87.79839
Highland Park,Product1,980287587,Seth,Goldstein,7736,255.28,159.42,1974846.08,1233273.12,741572.96,42.18759,-87.79793
Gurnee,Product1,576025474,Adele,Henson,7593,255.28,159.42,1938341.04,1210476.06,727864.98,42.38572,-87.96013
Lake Zurich,Product1,136126458,Rochell,Fusco,1699,152.58,97.44,259233.42,165550.56,93682.86,42.20147,-88.04728
Lemont,Product1,895014369,Carlo,Whittaker,3496,47.45,31.79,165885.2,111137.84,54747.36,41.65948,-87.99999
Mount Prospect,Product2,107425534,Alexis,Fallon,8458,47.45,31.79,401332.1,268879.82,132452.28,42.0879,-87.93418
Mount Prospect,Product1,498408782,Henrietta,Meza,9089,437.2,263.33,3973710.8,2393406.37,1580304.43,42.04364,-87.94082
Streamwood,Product1,813325440,Clark,Sparrow,9927,437.2,263.33,4340084.4,2614076.91,1726007.49,42.01281,-88.17963
Schaumburg,Product1,767849338,Kelsey,Lucas,2537,255.28,159.42,647645.36,404448.54,243196.82,42.05163,-88.04882
Northfield,Product2,597966802,Ofelia,Wooden,520,9.33,6.92,4851.6,3598.4,1253.2,42.10233,-87.77094
Winfield,Product1,609976661,Gaston,Mcgehee,4504,81.73,56.67,368111.92,255241.68,112870.24,41.87105,-88.15791
Schaumburg,Product1,730490243,Melvin,Pena,7151,421.89,364.69,3016935.39,2607898.19,409037.2,42.04033,-88.04558
Elk Grove Village,Product2,956431376,Jessie,Hamilton,8153,81.73,56.67,666344.69,462030.51,204314.18,42.02827,-87.98615
Park Ridge,Product1,905036389,Mallie,Ohara,9234,205.7,117.11,1899433.8,1081393.74,818040.06,42.01148,-87.82995
Joliet,Product1,263854110,Tanner,Desimone,9149,421.89,364.69,3859871.61,3336548.81,523322.8,41.52653,-88.08014
Joliet,Product1,140745866,Valentin,Mccaskill,8684,255.28,159.42,2216851.52,1384403.28,832448.24,41.522,-88.1433
Park Forest,Product1,813885486,Booker,Rankin,5656,109.28,35.84,618087.68,202711.04,415376.64,41.48598,-87.67877
Plainfield,Product1,381759297,Earl,Foy,9914,109.28,35.84,1083401.92,355317.76,728084.16,41.60771,-88.20363
Shorewood,Product1,613166129,Keneth,Alston,8338,437.2,263.33,3645373.6,2195645.54,1449728.06,41.5215,-88.20871
Crest Hill,Product1,197217309,Lillie,Matlock,9839,152.58,97.44,1501234.62,958712.16,542522.46,41.55319,-88.12322
Mokena,Product1,593336665,Ashton,Spring,359,109.28,35.84,39231.52,12866.56,26364.96,41.53106,-87.88775
New Lenox,Product1,181260526,Oma,Horsley,7872,651.21,524.96,5126325.12,4132485.12,993840,41.5176,-87.98002
Deerfield,Product1,111037719,Concetta,Mickens,7383,152.58,97.44,1126498.14,719399.52,407098.62,42.16675,-87.84567
Marengo,Product3,253029572,Cary,Mcmullen,5928,651.21,524.96,3860372.88,3111962.88,748410,42.24816,-88.60732
Woodstock,Product1,547909915,Bradley,Neuman,7574,109.28,35.84,827686.72,271452.16,556234.56,42.31529,-88.44714
Algonquin,Product1,556665074,Maryam,Vandiver,8421,154.06,90.93,1297339.26,765721.53,531617.73,42.16117,-88.27583
Cary,Product1,810593879,Emmett,Shaver,1597,668.27,502.54,1067227.19,802556.38,264670.81,42.21168,-88.24576
